tactic0_id,longitude,latitude,NEAR_CCTV_,NEAR_MOOBA,MOOBAN_EST,MOOBAN_LEV,NEAR_UNITS,UNIT_TYPE,NEAR_VEHIC,VEHICLES_T,NEAR_NAIS_,NAIS_TYPE,NEAR_DIST
1,101.28385,6.73719,208.025889,336.576961,1,3,636.883974,4,1244.478904,1,2182.019599,1,84.51986178
0,101.30424,6.66943,474.300284,519.803069,1,1,902.046752,4,1507.863317,2,147.285404,3,3.498034791
1,101.21576,6.85384,592.388787,245.485739,0,0,1105.216499,3,772.246165,1,820.183497,3,81.1164048
0,101.69271,6.08893,48.578242,475.079945,1,3,1041.360059,4,5089.558412,2,319.300536,5,181.7434129
0,102.0558,6.23297,2346.213322,665.002295,1,1,2918.808427,5,753.550676,2,2585.79236,4,360.525391
0,101.46852,6.64214,49.338493,999.651551,1,3,831.621386,4,1554.351448,2,1489.061957,5,230.1870932
1,101.25932,6.26368,55.442942,664.908332,0,0,1056.734771,4,772.368926,2,507.465284,2,1.565034861
1,101.28474,6.39756,889.964696,760.998084,1,3,424.618862,4,6020.287316,2,432.494027,8,253.375741
1,101.76879,5.9449,194.586404,525.181097,0,0,263.735738,6,186.72141,2,169.339423,2,232.962779
1,101.72749,6.29856,150.739997,197.718075,0,0,606.170896,2,181.376076,2,1456.651577,5,88.12056856
1,101.19073,6.23626,7307.275557,1937.727483,0,0,2704.902115,4,349.893108,2,143.436459,3,349.893108
1,101.49907,6.24167,48.798242,401.378339,0,0,958.129752,5,872.627696,2,61.209365,2,2.474503831
1,101.68172,6.29386,2349.5644,759.227651,0,0,1030.402387,4,3128.842936,2,2095.129252,5,5.642903241
1,101.87791,6.08174,57.603308,893.17142,0,0,434.683646,5,891.607509,2,49.780607,1,46.52802547
1,101.29303,6.55842,116.046674,272.763302,0,0,527.950116,3,442.582687,1,171.883581,10,3.498710066
1,101.28564,6.56107,260.018391,932.682594,0,0,1081.234846,3,79.933228,2,687.327905,6,71.98932899
1,101.28936,6.55678,48.792169,674.288144,0,0,881.124006,3,104.37227,1,559.481658,10,55.3198383
1,101.28886,6.55678,47.262494,717.814534,0,0,936.353152,3,141.684291,1,603.580816,10,44.08689276
1,101.84585,6.25347,763.172275,67.946716,1,3,1461.029758,4,3152.486267,2,418.0097,1,5.535284465
0,101.72259,6.16943,1202.77643,429.841258,1,1,1216.658478,4,3739.129562,2,1170.294272,2,70.63459417
1,101.53642,6.42228,2507.21026,91.016272,1,3,1967.822083,4,32.562765,1,468.219155,5,59.1550351
1,101.28689,6.55107,62.111812,1267.872367,0,0,1290.422014,3,144.781171,2,1140.406217,6,36.778483
0,101.73654,6.29543,75.385097,618.846871,0,0,1494.915252,2,1068.225063,2,1358.69059,6,101.9769231
1,101.61118,6.60169,4389.546371,37.882583,0,0,2206.840396,5,3432.172812,2,30.088858,2,19.94882313
1,102.00209,6.28476,5225.40272,911.10769,0,0,2828.005973,3,6306.485215,2,4448.073596,1,59.06953953
0,101.54664,6.57858,282.960016,574.859463,0,0,1015.243736,5,2516.377807,2,1259.309543,3,17.4958436
1,101.48961,6.85716,312.894595,222.013439,0,0,324.031307,5,1028.955102,2,9173.821221,5,75.12657051
1,101.62242,6.66631,1778.599619,645.112572,1,1,186.832809,4,2940.8093,2,55.199771,3,50.46821997
1,101.4902,6.86186,105.100317,562.668013,0,0,97.849624,4,518.582813,2,9467.901548,5,6.730447893
0,101.26705,6.26882,305.733082,111.34181,0,0,660.266851,4,258.623965,2,520.341798,2,68.7958075
1,101.5892,6.78993,9552.40192,253.652704,1,1,2437.586446,4,2304.41992,1,1947.758313,1,182.3573842
1,101.25522,6.8758,242.219622,204.411698,0,0,614.172643,3,297.690462,2,2220.607745,5,118.2004259
1,101.25617,6.87629,242.870189,229.916235,0,0,612.417204,3,221.750466,2,2163.048077,5,118.2004259
0,101.58674,6.78897,9562.866423,125.399811,1,1,2429.140014,4,2259.497483,1,1933.173467,1,68.1744482
0,101.36455,6.6737,6318.674603,266.879676,0,0,1901.906824,4,5529.459949,2,3429.247819,3,91.83244315
0,101.63527,6.61389,2864.572036,434.30004,0,0,1389.415623,5,1386.232641,2,720.703899,1,109.9519144
0,101.69901,6.28758,384.461329,794.478679,0,0,1054.86092,4,1334.571304,2,747.839668,4,74.22357608
0,101.35908,6.42675,2792.564488,112.561879,1,3,292.847006,4,2935.944865,1,224.011269,3,104.783392
0,101.46502,6.62918,1351.221677,526.688643,1,3,1637.886279,4,166.847795,2,52.061032,5,4.947943877
0,101.4982,6.84891,1080.760875,570.508591,0,0,1394.800646,5,2010.942275,2,7859.946676,5,434.1970534
1,101.33426,6.84047,2484.583716,307.11516,0,0,984.757742,4,1886.460111,2,898.438786,3,6.994006266
0,101.23224,6.83637,2498.699964,939.079132,1,3,502.066228,5,2221.59954,2,969.272743,5,28.34370842
1,101.91717,6.07976,3788.239104,587.516327,0,0,783.768406,4,5221.708057,2,2996.037609,4,175.0720373
0,101.30969,6.67212,915.883079,702.194915,0,0,882.505038,4,1561.952751,2,175.690964,3,7.977017446
0,101.41157,6.65865,3698.910753,1225.824125,0,0,2069.90307,3,189.217317,2,222.508418,3,882.7525719
1,101.45791,6.63172,548.502105,679.264293,1,1,1346.657639,4,996.090726,2,887.371445,5,195.1774156
1,101.49463,6.22322,17.321581,944.485308,0,0,726.377334,4,553.173393,2,270.218828,3,9.898047618
0,101.57519,6.68512,3358.788201,683.929433,0,0,382.226316,4,1663.852994,1,121.482423,5,9.45283258
0,101.18382,6.6627,4492.08933,588.789762,0,0,831.46408,4,2713.72057,2,192.104703,6,135.8184241
1,101.87977,6.11323,2051.117208,151.926498,1,3,495.076663,4,3380.701976,2,56.248656,2,28.80426535
1,101.6627,6.30083,4586.069313,719.899335,0,0,1830.627765,4,3249.338855,2,2441.159986,5,684.3717371
1,101.65646,6.50909,364.659611,646.392326,0,0,38.036013,2,1024.135095,1,135.709744,4,161.9641742
1,101.21993,6.33858,9307.105078,607.538551,0,0,2124.988943,4,9311.761143,2,2909.256814,1,3.129768065
1,101.6455,6.54027,448.017282,755.997809,1,3,1523.198227,3,1428.902342,2,60.410863,4,25.79596965
1,101.64789,6.54032,429.58801,932.994852,1,3,1505.00438,3,1406.609759,2,297.118151,4,264.5660661
0,101.23779,6.85556,820.186245,549.487605,0,0,735.125636,3,1097.165374,1,369.488273,3,53.87690769
1,101.87526,6.02419,3681.549774,539.386775,1,3,2790.93147,4,1459.768137,2,221.621246,5,312.4836752
0,101.30925,6.76885,1539.376688,291.297876,1,3,1887.684614,4,1154.036358,2,1843.290427,1,51.23350959
0,101.10153,6.44872,4557.12344,826.167554,0,0,320.938854,4,3582.488283,2,4318.480088,5,293.1104982
1,101.95898,6.02087,297.304029,2902.880009,0,0,827.82706,5,134.755223,2,754.184674,1,66.60978028
0,101.0642,6.7253,330.525342,869.326805,0,0,901.922194,4,1946.19285,2,2413.755778,4,85.28216895
1,101.32762,6.7293,4430.205582,972.209631,0,0,827.159841,4,2350.668582,2,3506.613679,3,380.518598
0,101.48714,6.20566,2056.172591,114.059097,1,3,2489.074163,4,2523.059609,2,150.607613,3,17.49910228
1,101.70094,6.28276,673.305407,949.165343,1,3,1428.582564,4,1480.16584,2,225.673489,2,114.1682474
0,101.70588,6.40358,23.912485,498.303907,0,0,298.963234,5,123.197579,2,24.575117,1,11.9717959
1,101.70784,6.40334,69.825156,281.140119,0,0,84.579447,5,229.919464,2,25.66911,1,67.54108805
1,101.24703,6.86108,451.511094,488.541132,0,0,732.821396,3,717.212207,2,1126.73234,4,80.29594682
0,101.38108,6.69166,3761.797544,902.964864,0,0,404.88719,5,4425.078584,2,3644.626316,3,424.0749639
0,101.56288,6.60168,8.810605,603.803158,0,0,788.052502,4,1425.683472,2,129.820942,3,20.58263438
0,101.48791,6.45308,5888.745781,248.566132,0,0,1229.920581,4,6381.440318,1,762.702907,3,6.998170398
1,101.59163,6.33864,9780.741814,1018.217324,1,3,2390.833049,4,5246.649099,2,41.120313,5,406.6082596
0,101.68264,6.48868,1607.267393,717.045729,0,0,3595.691547,4,2975.517377,2,1428.261233,1,21.29104872
0,101.54293,6.18318,6359.438868,411.832737,0,0,4990.455981,4,4137.197966,2,2077.879142,5,104.0358367
0,101.52964,6.59714,177.034573,134.430396,0,0,2733.587093,5,19.101188,2,669.612943,4,96.49463917
1,101.21262,6.52924,2571.765072,1360.986788,0,0,1294.413699,3,1178.08559,1,5.739943,3,231.2397649
1,101.25844,6.86764,42.953394,76.680316,0,0,379.737104,3,110.538425,2,1503.125321,3,9.12257042
1,101.37163,6.85919,183.649773,1173.453906,0,0,508.387982,4,588.648315,2,3728.397489,3,14.38318896
0,101.54905,6.67618,1977.02099,105.344271,0,0,1802.19047,4,747.914154,2,406.305385,3,29.20914246
0,101.53069,6.59839,302.611462,211.371193,0,0,2696.541819,5,171.876749,2,770.721912,4,37.57276129
1,101.7561,6.51533,7506.973848,155.345143,1,3,1175.170183,3,3022.66064,1,225.886951,1,646.2155553
1,101.26834,6.85261,394.878207,357.278687,0,0,683.63653,3,876.207426,2,424.004587,3,196.0364154
0,101.18007,6.7715,5234.273177,184.06029,0,0,1772.823451,4,3929.58916,1,2685.51812,3,174.2419085
0,101.29598,6.77279,40.085137,383.300125,0,0,1116.730381,4,1324.897418,2,1295.32886,5,70.77482188
1,101.15956,6.52085,583.026673,179.509647,0,0,599.455312,6,3193.455533,1,3481.144142,8,110.5539715
1,101.81198,6.21792,210.871739,331.121295,0,0,607.014599,5,2568.495318,2,68.465721,8,69.31733607
1,101.43649,6.79913,3285.318032,100.471827,0,0,2934.096779,4,3898.607103,2,5210.339023,3,207.0899016
0,101.2641,6.56695,429.348815,363.02983,0,0,897.091594,3,1858.963965,2,360.99752,3,105.6124119
0,101.50986,6.19404,3429.805053,549.788824,1,3,3368.426633,4,364.417128,2,87.985113,2,152.6298126
1,101.88896,6.25299,158.367309,1375.394748,1,3,1065.288182,4,6248.530552,2,233.796621,5,841.3177053
0,101.88007,6.08547,40.127964,854.530354,0,0,98.604092,5,1096.869449,2,20.198051,1,85.77895823
0,101.13495,6.73743,100.082948,494.682849,0,0,868.758255,4,532.751229,2,3756.717121,6,75.2288084
1,101.28002,6.54262,87.881817,1503.819204,0,0,1366.981131,3,59.175626,1,1873.060128,6,84.62045993
1,101.28184,6.53985,51.00382,1258.380425,0,0,1265.27936,5,424.655009,1,2220.811868,6,31.23530442
1,101.27027,6.5043,521.971689,1029.679819,0,0,660.200408,3,1776.62208,2,446.459418,8,199.4931357
1,101.29088,6.54446,142.591305,509.858969,0,0,539.447307,5,745.057445,2,1432.344885,6,104.2060519
1,101.29081,6.55732,69.664602,515.592854,0,0,727.789226,3,181.727594,1,400.694046,10,30.38055146
1,101.27606,6.54826,55.847373,1130.225945,0,0,812.007019,3,47.687071,2,1174.738373,6,16.59518574
0,101.2099,6.8102,4671.873348,140.305539,0,0,1161.591562,3,2874.9299,2,938.350537,3,253.4547848
1,101.27266,6.54191,72.893474,1497.492118,0,0,706.145778,3,288.995118,2,1378.478497,6,288.5814039
1,101.42466,6.47898,114.315393,1432.324715,0,0,247.25934,5,6319.233069,1,321.06839,5,69.68345091
1,101.36938,6.5112,4178.531466,577.467082,0,0,789.385733,4,662.030717,2,98.573198,5,118.3735699
1,101.13496,6.47835,103.61162,1124.520511,0,0,161.256085,5,375.774996,1,120.730577,5,6.637229711
1,101.17946,6.16747,22.783052,187.549681,0,0,46.686976,5,5465.533762,2,20.320478,1,88.90418449
1,101.06049,5.77337,512.405315,1238.338799,0,0,762.087916,5,529.851819,2,32645.69023,3,86.11497255
1,101.38121,6.82823,929.597995,120.245771,0,0,711.623621,4,3014.080479,2,4678.895313,5,96.23077759
1,101.41219,6.71774,10.4962,524.541177,0,0,321.364053,5,5061.774206,2,175.355504,3,82.34688342
1,101.77102,5.94433,65.502503,652.475808,0,0,63.09756,6,173.90728,2,129.870825,2,75.5357643
1,102.06375,6.2078,4245.659423,55.126881,1,3,1018.519433,4,411.505772,2,2969.758504,1,76.80323249
1,101.02201,6.47951,11866.31193,235.557648,0,0,322.309615,5,5729.031976,2,12402.00722,5,10.89611412
1,101.47691,6.75916,6974.595801,33.415129,0,0,317.376078,4,428.928538,2,76.475919,1,32.66510762
0,101.23003,6.87127,77.040862,950.901739,0,0,1306.755978,3,651.112458,2,1697.245431,3,156.0753958
1,101.29329,6.75979,435.529699,836.847972,0,0,365.392486,4,923.202532,2,1451.865047,1,61.69684904
1,101.29361,6.76033,368.686142,845.191588,0,0,309.087635,4,874.143145,2,1486.353255,1,59.57224627
1,101.62168,6.70596,55.869441,1436.008048,0,0,480.960957,4,572.516012,2,202.08405,4,26.30322534
1,101.61822,6.70137,132.726801,824.950872,0,0,1091.185607,4,135.476695,2,823.653363,4,114.08767
1,101.61107,6.70157,178.792728,995.402245,0,0,1593.256589,4,726.666194,2,336.085213,5,57.53149417
1,101.49133,6.85992,279.998259,490.922937,0,0,103.060257,5,688.991116,2,9230.903239,5,81.64821329
1,101.49073,6.86035,236.618448,468.073953,0,0,54.844406,5,655.643986,2,9312.03018,5,73.25567627
1,101.23936,6.66201,53.751041,1395.790095,0,0,2702.660302,5,2488.239354,1,2877.190789,4,130.6558004
1,101.23986,6.66094,94.631202,1463.440847,0,0,2622.194394,5,2603.773018,1,2777.527232,4,39.23742216
0,101.11797,6.80793,3526.18335,153.278978,1,3,451.474216,5,2253.583186,1,533.773589,3,31.66321959
0,101.50283,6.26718,2900.551803,1613.956181,1,3,3341.368351,4,3416.151983,2,36.708318,1,843.6695337
1,101.5342,6.55881,109.371946,513.374868,0,0,90.977824,5,4265.718899,2,2429.862268,3,68.09803697
1,101.40873,6.62176,2042.715695,204.175361,0,0,106.10393,5,3124.109975,1,159.420457,5,2.473898759
1,101.82617,6.42424,114.53462,759.258114,1,3,1036.824381,5,160.058329,1,234.503313,1,170.1062002
1,101.98318,6.31261,8746.470189,310.286672,0,0,6543.73911,3,9719.141223,2,816.975638,1,712.2326562
1,101.99665,6.27379,5295.96026,1647.063557,1,3,2608.125009,3,6458.966802,2,4933.487117,1,41.62992195
1,101.65197,6.51727,64.958107,189.778989,0,0,98.298151,5,58.449475,1,107.654793,1,11.06679844
1,101.51835,6.39461,139.769957,139.002465,0,0,862.458347,6,218.468648,2,57.217012,1,31.17143789
1,101.51791,6.38449,434.894468,201.230566,0,0,1479.468775,4,1335.180704,2,284.416646,5,32.17534666
1,101.52576,6.40171,100.072626,685.451734,1,1,382.830862,4,956.475815,2,104.130879,2,109.6030957
0,101.6205,6.7005,169.723564,844.050856,0,0,1099.107447,4,354.208625,2,820.230494,4,62.37084657
1,101.76576,5.92509,641.743887,423.87647,0,0,1955.065228,4,2081.532697,2,2285.566768,2,1655.142442
1,101.78623,5.93233,854.584852,1403.843602,0,0,1639.732303,4,2208.597804,2,863.526332,2,928.0082629
1,101.77012,5.94226,41.793088,815.006592,0,0,312.430321,6,142.814274,2,330.27503,2,23.24085357
1,101.76858,5.94163,27.135288,885.819361,0,0,460.148879,6,239.418662,2,441.704438,2,106.6892866
1,101.79271,5.97339,3681.616507,1497.748655,0,0,3121.245232,4,4178.311536,2,3627.714124,4,1726.451262
1,101.72722,6.29555,83.833817,462.371313,0,0,463.292106,2,160.89349,2,1162.277063,5,130.2447636
1,101.88253,5.92841,86.625195,1116.887003,0,0,185.72818,5,632.77579,2,126.346979,7,65.53610579
1,101.88424,5.92751,51.802292,1045.645834,0,0,57.13959,5,784.952087,2,81.679078,1,28.37052459
0,101.53045,6.55572,504.280942,100.297674,0,0,616.670712,5,4580.424189,2,2822.82408,3,44.77080723
1,101.87636,6.03895,4377.035099,136.501964,1,3,1913.365553,4,1617.894804,2,46.109122,5,14.52644313
0,101.47293,6.51693,5628.888602,461.22938,0,0,656.585966,4,5784.356602,1,5157.27065,6,56.343923
1,101.1913,6.61111,5154.706394,348.473535,0,0,960.561041,7,3986.138201,2,3953.123481,5,8.918498841
0,101.3034,6.87293,2402.603736,246.836624,0,0,264.05554,3,848.16813,2,1379.996649,4,27.38421769
1,101.62414,6.71418,484.342433,489.348698,0,0,471.602562,4,1447.411209,2,46.171387,1,99.19021995
1,101.20444,6.23541,6551.514265,1035.940523,0,0,1186.892266,4,1867.573982,2,219.260019,3,57.57595448
0,101.37703,6.53228,5364.252539,155.755237,1,3,2426.222214,4,255.852022,2,2452.93166,5,6.730674261
0,101.67127,6.22217,6419.5987,549.685718,0,1,1153.367834,4,3535.465143,2,1030.678366,3,20.31854189
1,101.96314,6.02184,220.880153,2453.794757,0,0,360.148041,5,352.407626,2,459.956342,1,129.5281277
1,101.26162,6.89582,1082.608298,629.694599,1,3,2269.322177,3,555.416132,2,2217.49878,3,345.8090503
1,101.88132,6.41272,5268.01437,245.56327,0,0,2486.896956,4,6295.868275,2,1425.717607,9,1039.376992
0,101.2921,6.54547,46.869464,429.923112,0,0,596.151471,5,850.26239,2,1281.470053,6,78.99643637
0,101.82648,6.24214,34.493802,633.223847,1,1,488.006937,4,667.706999,2,359.888141,3,13.46470351
0,101.29168,6.56222,28.849884,314.839585,0,0,903.05626,3,209.19736,2,308.535943,10,29.20916704
1,101.82252,6.42954,214.922868,1012.760013,1,3,1181.623139,5,99.766178,2,185.496719,1,9.458966319
1,101.82252,6.42889,231.939374,1006.570129,1,3,1117.379045,5,37.865166,2,114.046123,1,34.73744188
0,101.29403,6.87249,2835.560815,404.85323,1,1,758.875293,3,191.271721,2,1461.113996,5,22.77774976
0,101.86113,6.27219,363.163737,1260.716784,0,0,2766.15686,4,5733.328655,2,662.506256,5,636.3059113
0,101.29963,6.79109,1353.568419,99.614967,1,3,565.564425,4,2157.325456,2,771.029054,5,22.77869249
0,100.84365,6.58664,12053.62369,286.951546,0,0,7017.035391,5,5723.745072,2,29278.82086,5,113.7912637
0,101.29205,6.70493,59.752092,15.017837,0,0,772.294152,4,2222.450116,2,137.739607,3,6.729503272
0,100.98891,6.69177,4534.155218,126.508502,0,1,3161.863199,5,2966.695836,1,10122.47837,5,211.4899066
0,101.22623,6.25223,3603.182586,774.30691,0,0,1483.701605,4,536.592662,2,335.161919,8,51.86364354
1,101.58469,6.67644,3086.904251,701.766922,0,0,1200.559496,4,2955.021537,1,517.818025,5,317.0369573
1,101.70578,6.40328,39.674515,503.48108,0,0,311.215123,5,158.192957,2,28.717853,1,27.93419003
1,101.92418,5.96902,2620.507649,929.439496,0,0,1788.87824,4,851.7173,2,69.029263,1,258.6148947
1,101.17733,6.65315,5249.261213,842.135401,0,0,1629.334012,5,1444.348284,2,1108.147803,6,56.88241431
1,101.01876,6.49003,12284.46941,1434.956659,0,0,558.319517,4,6946.615299,2,12819.28068,5,478.1773271
1,101.5025,6.22711,124.168002,1072.16802,0,0,69.316117,2,670.626517,2,609.753321,4,251.4734641
1,101.01792,6.48369,12328.80892,813.025887,0,0,155.828808,3,6304.0636,2,12864.70601,5,293.3810826
0,101.27694,6.42658,906.130404,446.835608,0,0,400.320856,4,3239.914356,2,232.58451,3,19.35717188
1,101.89146,6.39643,6864.115949,189.163535,0,0,3184.708508,3,7619.180305,2,704.951452,9,218.8894256
1,101.25545,6.85525,115.046431,319.728563,1,3,768.9202,3,598.657951,2,703.632327,4,142.9115772
0,101.10268,6.48718,3028.594298,1091.636055,0,0,1521.32685,4,2225.718844,1,3591.710854,5,248.8042853
1,101.29337,6.68103,1056.370975,1251.481569,1,1,743.952547,2,747.330609,2,129.017184,5,117.3797311
1,101.25201,6.86583,46.506458,550.707861,0,0,141.710847,5,191.140849,2,1601.459109,4,20.77582656
1,101.57379,6.42678,5997.052012,746.428668,0,0,205.37236,4,3933.898609,2,461.670982,5,326.7558499
1,101.25983,6.8663,59.76101,138.926704,0,0,553.826346,3,117.48938,2,1294.997753,3,87.96518279
0,101.47717,6.75902,6990.436397,0.782263,0,0,333.15305,4,396.376293,2,107.753939,1,22.15723798
1,101.77089,5.945,6.282591,579.811574,0,0,33.749454,6,213.742312,2,72.625082,2,75.5357643
1,101.9555,6.02291,100.004258,2927.327376,0,0,1212.76127,5,580.548412,2,425.568313,1,7.090612347
0,101.21985,6.82149,3801.324335,241.183389,0,0,602.790498,5,1825.8323,2,557.677411,3,272.5245186
0,101.33237,6.8567,1293.675556,136.124601,0,0,969.688891,4,2621.830063,2,1641.520445,3,284.8033979
0,100.98079,6.73278,25.894332,893.290119,0,0,169.17624,1,99.034334,2,7269.885159,5,93.88270028
0,101.16141,6.58018,7137.868282,406.636336,0,0,2315.297353,12,162.074225,2,4193.563359,5,53.11152256
0,101.36377,6.87032,68.04796,411.409039,1,3,1593.178645,4,823.15534,1,3775.182368,3,241.6850057
0,101.55443,6.65179,3128.543669,312.81228,0,0,2021.796749,4,3020.535422,2,45.057516,1,68.74557933
1,101.18728,6.77512,6120.816511,253.958286,0,0,2012.540019,3,4323.913306,2,2366.040628,3,199.3817138
0,101.36201,6.50684,3402.745558,370.937334,0,0,165.101116,4,1453.760892,2,877.015045,10,184.8885123
1,101.98354,6.03833,1017.845821,524.508742,0,0,1027.304787,3,372.264616,2,69.905215,1,146.4366905
0,101.66425,6.64196,2283.944921,806.874279,0,0,1946.230098,4,2289.885475,2,1075.802415,4,862.7185594
0,101.23677,6.85851,478.161298,414.175088,0,0,531.325567,3,754.547069,1,661.142371,3,120.3593693
0,101.25313,6.86123,304.405591,370.017655,0,0,564.255929,5,217.967843,2,1124.874109,4,7.976308422
0,101.85504,5.93078,1655.469209,1004.948701,0,0,3241.562095,5,2946.476375,2,856.456525,1,620.9701512
1,101.24354,6.86302,121.80467,157.483277,1,3,345.139801,3,956.702355,2,1260.149899,3,80.13869118
1,101.26975,6.86819,148.397345,542.088167,0,0,128.593359,5,156.779935,2,437.101841,5,102.3593842
1,100.95434,6.65423,2589.363176,809.740054,0,0,4106.238757,5,7514.501219,1,15741.12163,5,1369.890354
1,101.41093,6.81933,366.53463,249.603989,1,3,2132.192982,4,2523.989683,2,8076.975171,5,92.73071111
1,101.30908,6.81773,4106.522825,166.220539,0,0,680.690864,4,404.204125,2,3720.129557,5,473.1587656
1,101.16905,6.84725,549.057322,364.920988,0,0,643.887954,3,4922.806233,2,3448.417736,3,32.67110326
1,101.18999,6.83157,1641.497213,694.006012,0,0,1850.021962,5,2500.746029,2,2333.405408,3,36.47252199
1,101.16914,6.83363,213.917017,323.086587,0,0,786.007099,4,4074.083959,2,2076.701528,3,147.8818131
1,101.25269,6.85588,41.282936,295.516351,0,0,1081.445642,3,636.905615,2,554.352221,4,6.993407987
1,101.26857,6.8931,1610.937254,638.511964,1,3,1446.476126,3,500.113227,2,1397.370475,3,575.6375928
1,101.31977,6.86741,528.118339,580.265861,0,0,344.540527,3,2724.420303,2,362.352076,3,245.8772631
1,100.91105,6.59333,4945.237088,309.586058,0,0,4746.145418,2,10672.42123,2,23998.63368,5,965.9073353
1,102.06368,6.2314,2547.387498,225.074422,1,1,2750.200139,9,221.208143,2,3079.096792,1,25.49096105
1,101.6862,6.25203,4431.43171,591.038821,0,0,826.966613,4,256.227725,2,92.511742,2,122.0667995
1,101.65139,6.51931,20.508397,136.373466,0,0,266.937136,5,238.979921,1,280.845868,1,38.2271943
1,101.48375,6.79041,6987.417998,239.869201,0,0,3044.483307,4,2450.785397,2,3149.501778,3,212.0786864
0,101.51082,6.81101,5241.375566,389.906833,0,0,174.648001,4,3404.785409,2,4171.532004,5,87.09751063
0,101.5031,6.25956,2075.501227,1294.134543,1,3,2901.717709,5,2876.81745,2,8.055715,2,748.3914612
1,101.25639,6.88067,440.287867,399.629317,0,0,1070.917666,3,517.55363,2,2455.164412,5,102.1030804
1,101.26149,6.26522,26.749032,375.12589,0,0,846.931881,4,479.32964,2,212.965943,2,29.90960663
1,101.43048,6.47641,218.035633,742.136869,0,0,827.480949,5,6518.53849,1,161.934387,10,36.51221943
1,101.43048,6.47608,207.303053,720.549767,0,0,833.149386,5,6491.99529,1,178.658666,10,11.06685681
0,101.2699,6.1611,9179.783411,1036.933491,0,0,51.63805,4,10184.76595,2,668.009191,3,51.63804998
1,101.12294,6.49128,971.634949,279.234183,0,0,942.614386,5,71.256264,1,1833.941852,5,146.8997533
1,101.25644,6.89084,287.93577,415.375549,0,0,2003.77044,3,625.773842,2,2595.257115,3,69.40525847
1,101.25427,6.86353,235.493787,529.051907,0,0,331.985777,5,101.857178,2,1405.049531,4,16.74131851
1,101.1304,6.47721,251.793556,785.122569,0,0,594.703439,5,286.862999,1,455.972629,5,32.76642989
1,101.70248,6.17261,64.069525,508.420819,0,0,707.002147,4,4777.911836,2,128.534113,1,20.41539572
1,101.13317,6.48143,38.192328,1189.365021,0,0,280.33423,5,271.995694,1,285.494844,5,0
1,101.26711,6.86786,55.460659,262.548661,0,0,414.614572,5,138.320304,2,641.463792,5,44.77960303
1,101.25653,6.86731,35.556988,43.469473,0,0,384.879732,5,289.472518,2,1669.021144,3,59.03836275
1,101.21961,6.85546,130.776019,317.525778,0,0,1253.25967,3,338.698908,1,467.469633,3,36.96128091
0,101.281,6.40546,77.26656,464.062765,1,3,47.878612,5,5082.156479,2,135.938204,2,38.14884371
1,101.3436,6.73712,5802.856915,310.536886,0,0,1083.271392,4,3295.096117,2,1767.857339,3,320.1429185
1,101.13317,6.48143,38.192328,1189.365021,0,0,280.33423,5,271.995694,1,285.494844,5,0
0,101.20628,6.84589,1437.856733,851.759737,0,0,257.621609,3,1263.580234,2,1986.20365,3,84.14207724
0,101.55798,6.59471,104.946319,215.840879,0,0,1166.86552,5,1128.281201,2,226.440219,3,49.9902417
0,101.25271,6.53921,189.353548,971.792435,0,0,125.08183,3,142.063287,1,322.97353,4,292.8642405
0,101.70572,6.17152,118.23639,811.720161,0,0,674.772902,4,4820.401068,2,3.77812,4,34.38639277
1,101.55632,6.37042,4559.603857,529.972136,0,0,571.826634,4,5054.220722,2,198.777237,5,7.745724037
0,101.88003,6.11323,2039.822023,123.157341,1,3,508.620798,4,3389.799325,2,45.595383,2,2.475384359
0,101.23187,6.53279,406.208579,750.875787,0,0,1036.438347,3,709.661031,2,144.684191,8,824.7603851
1,101.47004,6.77099,7205.348573,181.765348,1,1,567.60327,4,1877.073157,2,589.017366,3,174.1477989
1,101.23275,6.55185,1650.956457,492.47877,0,0,874.452335,3,1200.916802,2,1740.80411,2,18.24655401
1,101.46317,6.62987,1165.39913,649.381319,1,3,1520.691912,4,381.533041,2,270.483014,5,48.08649425
1,101.29088,6.30712,5219.786411,511.171191,1,1,90.886409,4,1415.213755,2,817.624996,1,490.4795647
1,102.04166,6.26296,284.32163,364.788857,0,0,499.58451,6,1331.814567,2,33.742891,1,188.727273
1,101.51454,6.3884,58.398176,667.607496,0,0,1581.126771,4,1017.288922,2,148.685102,1,48.80476332
1,101.71669,6.29171,143.439284,406.684511,0,0,51.881549,4,472.832341,2,332.03835,10,197.630467
0,101.32162,6.86956,372.936274,428.319254,0,0,67.288938,3,2885.152776,2,158.645864,3,23.01289748
0,101.67296,6.59516,328.553407,49.147407,1,1,642.182733,4,2981.539255,2,441.917763,3,14.17188274
0,101.3201,6.52402,1576.543526,335.221791,1,1,1601.150375,5,3055.375739,1,2081.675118,4,761.844334
1,101.30236,6.64833,65.311056,894.368887,1,3,348.845868,4,3776.185364,2,869.806509,5,100.2436463
0,101.18824,6.81112,3428.865841,91.348031,1,3,2665.860726,3,3823.64093,2,1558.885327,3,141.5558893
0,101.6987,6.27489,1578.356173,417.510838,1,3,1847.211486,4,2267.844263,2,165.881872,2,8.428845832
1,101.7181,6.21066,4530.9117,1640.718533,0,0,2707.043265,4,684.515015,2,3730.693986,4,638.6960788
0,101.87622,5.93908,923.740474,299.93946,0,0,1048.656134,6,804.374842,2,868.063545,1,206.6927471
